ID,time,latitude,longitude,ve,vn,gap,drogue_lost_date,typebuoy
,UTC,degrees_north,degrees_east,m/s,m/s,seconds,UTC,
116412,2015-07-20T10:00:00Z,27.0048,148.8959,-0.2079,0.3457,291.58334,2016-03-21T00:00:00Z,SVP
116412,2015-07-20T11:00:00Z,27.01739,148.88959,0.0712,0.3066,680.4166,2016-03-21T00:00:00Z,SVP
116412,2015-07-20T12:00:00Z,27.02643,148.89279,0.0695,0.3055,680.4166,2016-03-21T00:00:00Z,SVP
116412,2015-07-20T13:00:00Z,27.03593,148.89574,0.0679,0.3048,680.4166,2016-03-21T00:00:00Z,SVP
116412,2015-07-20T14:00:00Z,27.04576,148.89857,0.0658,0.3043,680.4166,2016-03-21T00:00:00Z,SVP
116412,2015-07-20T15:00:00Z,27.05594,148.90273,0.0233,0.3038,680.4166,2016-03-21T00:00:00Z,SVP
116412,2015-07-20T16:00:00Z,27.06265,148.90416,0.0819,0.1138,241.20834,2016-03-21T00:00:00Z,SVP
116412,2015-07-20T17:00:00Z,27.06562,148.90587,0.0773,0.1257,241.20834,2016-03-21T00:00:00Z,SVP
116412,2015-07-20T18:00:00Z,27.06877,148.91296,-0.0042,0.0044,219.58333,2016-03-21T00:00:00Z,SVP
116412,2015-07-20T19:00:00Z,27.06815,148.9115,0.0193,0.0031,219.58333,2016-03-21T00:00:00Z,SVP
116412,2015-07-20T20:00:00Z,27.06856,148.90927,-0.1004,-0.0011,233.99998,2016-03-21T00:00:00Z,SVP
116412,2015-07-20T21:00:00Z,27.06747,148.90614,-0.1014,0.0383,363.58334,2016-03-21T00:00:00Z,SVP
116412,2015-07-20T22:00:00Z,27.06944,148.90204,-0.1008,0.0409,363.58334,2016-03-21T00:00:00Z,SVP
116412,2015-07-20T23:00:00Z,27.07043,148.89789,-0.0997,0.0433,363.58334,2016-03-21T00:00:00Z,SVP
116412,2015-07-21T00:00:00Z,27.07291,148.89421,-0.0945,0.0919,514.7916,2016-03-21T00:00:00Z,SVP
116412,2015-07-21T01:00:00Z,27.07709,148.89104,-0.095,0.1011,514.7916,2016-03-21T00:00:00Z,SVP
116412,2015-07-21T02:00:00Z,27.08195,148.8879,-0.0959,0.109,514.7916,2016-03-21T00:00:00Z,SVP
116412,2015-07-21T03:00:00Z,27.08569,148.88441,-0.1102,0.036,244.79167,2016-03-21T00:00:00Z,SVP
116412,2015-07-21T04:00:00Z,27.08365,148.87964,-0.1152,0.0727,244.79167,2016-03-21T00:00:00Z,SVP
116412,2015-07-21T05:00:00Z,27.08655,148.86954,-0.3099,0.0772,306.0,2016-03-21T00:00:00Z,SVP
116412,2015-07-21T06:00:00Z,27.08966,148.85657,-0.2788,0.069,306.0,2016-03-21T00:00:00Z,SVP
116412,2015-07-21T07:00:00Z,27.09467,148.84686,-0.2636,0.2844,198.00002,2016-03-21T00:00:00Z,SVP
116412,2015-07-21T08:00:00Z,27.10436,148.83658,-0.2708,0.2893,198.00002,2016-03-21T00:00:00Z,SVP
116412,2015-07-21T09:00:00Z,27.1146,148.82677,-0.2488,0.34,320.41666,2016-03-21T00:00:00Z,SVP
116412,2015-07-21T10:00:00Z,27.12571,148.81686,-0.2508,0.3395,320.41666,2016-03-21T00:00:00Z,SVP
116412,2015-07-21T11:00:00Z,27.13642,148.81027,-5.0E-4,0.3145,244.79167,2016-03-21T00:00:00Z,SVP
116412,2015-07-21T12:00:00Z,27.14731,148.81021,1.0E-4,0.3169,244.79167,2016-03-21T00:00:00Z,SVP
116412,2015-07-21T13:00:00Z,27.15537,148.81017,0.002,0.2496,705.5834,2016-03-21T00:00:00Z,SVP
116412,2015-07-21T14:00:00Z,27.16308,148.81029,0.002,0.2482,705.5834,2016-03-21T00:00:00Z,SVP
116412,2015-07-21T15:00:00Z,27.17113,148.81041,0.002,0.2478,705.5834,2016-03-21T00:00:00Z,SVP
116412,2015-07-21T16:00:00Z,27.17955,148.81058,0.002,0.2481,705.5834,2016-03-21T00:00:00Z,SVP
116412,2015-07-21T17:00:00Z,27.18834,148.81087,7.0E-4,0.1412,298.7917,2016-03-21T00:00:00Z,SVP
116412,2015-07-21T18:00:00Z,27.19244,148.81062,5.0E-4,0.1449,298.7917,2016-03-21T00:00:00Z,SVP
116412,2015-07-21T19:00:00Z,27.19691,148.81042,-0.0038,0.1131,68.416664,2016-03-21T00:00:00Z,SVP
116412,2015-07-21T20:00:00Z,27.19989,148.8098,-0.0443,0.08,176.41667,2016-03-21T00:00:00Z,SVP
116412,2015-07-21T21:00:00Z,27.20245,148.80852,-0.0593,0.0641,360.0,2016-03-21T00:00:00Z,SVP
116412,2015-07-21T22:00:00Z,27.20425,148.80602,-0.0601,0.0635,360.0,2016-03-21T00:00:00Z,SVP
116412,2015-07-21T23:00:00Z,27.20619,148.80348,-0.06,0.0379,151.20834,2016-03-21T00:00:00Z,SVP
116412,2015-07-22T00:00:00Z,27.20717,148.80206,-0.0682,0.0034,108.00001,2016-03-21T00:00:00Z,SVP
116412,2015-07-22T01:00:00Z,27.20775,148.79918,-0.0939,0.0322,280.79166,2016-03-21T00:00:00Z,SVP
116412,2015-07-22T02:00:00Z,27.20818,148.79585,-0.0939,0.03,280.79166,2016-03-21T00:00:00Z,SVP
116412,2015-07-22T03:00:00Z,27.20953,148.79231,-0.0971,0.0725,252.0,2016-03-21T00:00:00Z,SVP
116412,2015-07-22T04:00:00Z,27.21264,148.7888,-0.0973,0.0681,252.0,2016-03-21T00:00:00Z,SVP
116412,2015-07-22T05:00:00Z,27.21533,148.78418,-0.1299,0.1038,273.58334,2016-03-21T00:00:00Z,SVP
116412,2015-07-22T06:00:00Z,27.21808,148.78027,-0.1265,0.1046,273.58334,2016-03-21T00:00:00Z,SVP
116412,2015-07-22T07:00:00Z,27.22428,148.76543,-0.296,0.2298,190.79166,2016-03-21T00:00:00Z,SVP
116412,2015-07-22T08:00:00Z,27.23061,148.75635,-0.2829,0.2421,342.0,2016-03-21T00:00:00Z,SVP
