ID,time,latitude,longitude,ve,vn,gap,drogue_lost_date,typebuoy
,UTC,degrees_north,degrees_east,m/s,m/s,seconds,UTC,
118435,2015-12-23T15:00:00Z,-36.28495,12.00078,0.3406,0.02,249.58333,2013-06-12T00:00:00Z,SVP
118435,2015-12-23T16:00:00Z,-36.28326,12.01495,0.3069,0.0516,168.75,2013-06-12T00:00:00Z,SVP
118435,2015-12-23T17:00:00Z,-36.28198,12.02629,0.3057,0.048,168.75,2013-06-12T00:00:00Z,SVP
118435,2015-12-23T18:00:00Z,-36.28131,12.04086,0.3789,0.0383,182.83333,2013-06-12T00:00:00Z,SVP
118435,2015-12-23T19:00:00Z,-36.28047,12.05637,0.2355,0.1098,249.58333,2013-06-12T00:00:00Z,SVP
118435,2015-12-23T20:00:00Z,-36.27546,12.06407,0.2655,0.1061,249.58333,2013-06-12T00:00:00Z,SVP
118435,2015-12-23T21:00:00Z,-36.27376,12.07609,0.2698,0.0599,119.54167,2013-06-12T00:00:00Z,SVP
118435,2015-12-23T22:00:00Z,-36.2739,12.09087,0.5336,0.143,221.54167,2013-06-12T00:00:00Z,SVP
118435,2015-12-23T23:00:00Z,-36.2696,12.11201,0.5296,0.1489,221.54167,2013-06-12T00:00:00Z,SVP
118435,2015-12-24T00:00:00Z,-36.26374,12.12663,0.29,0.2014,492.16663,2013-06-12T00:00:00Z,SVP
118435,2015-12-24T01:00:00Z,-36.25673,12.13725,0.2902,0.205,492.16663,2013-06-12T00:00:00Z,SVP
118435,2015-12-24T02:00:00Z,-36.25017,12.14673,0.327,0.2053,492.16663,2013-06-12T00:00:00Z,SVP
118435,2015-12-24T03:00:00Z,-36.24205,12.15893,0.2675,0.2607,225.0,2013-06-12T00:00:00Z,SVP
118435,2015-12-24T04:00:00Z,-36.23138,12.17078,0.2718,0.2616,225.0,2013-06-12T00:00:00Z,SVP
118435,2015-12-24T05:00:00Z,-36.22516,12.18031,0.2368,0.136,193.33334,2013-06-12T00:00:00Z,SVP
118435,2015-12-24T06:00:00Z,-36.22048,12.1894,0.2203,0.1754,140.70834,2013-06-12T00:00:00Z,SVP
118435,2015-12-24T07:00:00Z,-36.21419,12.19347,0.0206,0.2198,105.458336,2013-06-12T00:00:00Z,SVP
118435,2015-12-24T08:00:00Z,-36.20718,12.19449,0.0307,0.2105,140.70834,2013-06-12T00:00:00Z,SVP
118435,2015-12-24T09:00:00Z,-36.20188,12.20376,0.3097,0.0169,116.083336,2013-06-12T00:00:00Z,SVP
118435,2015-12-24T10:00:00Z,-36.20172,12.20545,-0.0134,-0.0233,650.4166,2013-06-12T00:00:00Z,SVP
118435,2015-12-24T11:00:00Z,-36.20266,12.19947,0.0256,-0.0238,650.4166,2013-06-12T00:00:00Z,SVP
118435,2015-12-24T12:00:00Z,-36.20334,12.19959,0.031,-0.024,650.4166,2013-06-12T00:00:00Z,SVP
118435,2015-12-24T13:00:00Z,-36.2038,12.20019,0.0344,-0.0243,650.4166,2013-06-12T00:00:00Z,SVP
118435,2015-12-24T14:00:00Z,-36.20803,12.20245,0.1429,-0.2919,249.58333,2013-06-12T00:00:00Z,SVP
118435,2015-12-24T15:00:00Z,-36.21792,12.20719,0.1391,-0.2895,249.58333,2013-06-12T00:00:00Z,SVP
118435,2015-12-24T16:00:00Z,-36.22739,12.21708,0.2294,-0.2989,244.33333,2013-06-12T00:00:00Z,SVP
118435,2015-12-24T17:00:00Z,-36.2364,12.22696,0.3071,-0.2786,219.75,2013-06-12T00:00:00Z,SVP
118435,2015-12-24T18:00:00Z,-36.24581,12.23966,0.3105,-0.2794,219.75,2013-06-12T00:00:00Z,SVP
118435,2015-12-24T19:00:00Z,-36.25026,12.25577,0.454,-0.014,210.91667,2013-06-12T00:00:00Z,SVP
118435,2015-12-24T20:00:00Z,-36.25103,12.27372,0.4541,-0.0133,210.91667,2013-06-12T00:00:00Z,SVP
118435,2015-12-24T21:00:00Z,-36.249,12.29046,0.3339,0.1427,133.66667,2013-06-12T00:00:00Z,SVP
118435,2015-12-24T22:00:00Z,-36.24285,12.30118,0.1506,0.2321,217.95833,2013-06-12T00:00:00Z,SVP
118435,2015-12-24T23:00:00Z,-36.23692,12.30748,0.1443,0.219,217.95833,2013-06-12T00:00:00Z,SVP
118435,2015-12-25T00:00:00Z,-36.22897,12.31079,0.0861,0.2251,246.16667,2013-06-12T00:00:00Z,SVP
118435,2015-12-25T01:00:00Z,-36.21878,12.3132,-0.0079,0.0063,233.83334,2013-06-12T00:00:00Z,SVP
118435,2015-12-25T02:00:00Z,-36.21814,12.3159,0.0201,-0.001,233.83334,2013-06-12T00:00:00Z,SVP
118435,2015-12-25T03:00:00Z,-36.21908,12.31516,-0.03,-0.0483,233.83334,2013-06-12T00:00:00Z,SVP
118435,2015-12-25T04:00:00Z,-36.22096,12.31073,0.0268,-0.1008,52.666664,2013-06-12T00:00:00Z,SVP
118435,2015-12-25T05:00:00Z,-36.22463,12.31308,0.0426,-0.1171,196.95833,2013-06-12T00:00:00Z,SVP
118435,2015-12-25T06:00:00Z,-36.2292,12.31687,0.1791,-0.1533,70.333336,2013-06-12T00:00:00Z,SVP
118435,2015-12-25T07:00:00Z,-36.23465,12.32462,0.0547,-0.1556,186.29166,2013-06-12T00:00:00Z,SVP
