ID,time,latitude,longitude,ve,vn,gap,drogue_lost_date,typebuoy
,UTC,degrees_north,degrees_east,m/s,m/s,seconds,UTC,
118475,2015-07-01T00:00:00Z,32.6725,-66.14614,-0.2365,0.022,249.58333,2013-05-01T00:00:00Z,SVP
118475,2015-07-01T01:00:00Z,32.67302,-66.15465,-0.2173,0.0136,168.75,2013-05-01T00:00:00Z,SVP
118475,2015-07-01T02:00:00Z,32.67374,-66.16162,-0.121,0.085,109.041664,2013-05-01T00:00:00Z,SVP
118475,2015-07-01T03:00:00Z,32.67621,-66.16565,-0.0744,0.0937,450.0,2013-05-01T00:00:00Z,SVP
118475,2015-07-01T04:00:00Z,32.67952,-66.16837,-0.0733,0.0954,450.0,2013-05-01T00:00:00Z,SVP
118475,2015-07-01T05:00:00Z,32.68332,-66.17141,-0.0737,0.099,450.0,2013-05-01T00:00:00Z,SVP
118475,2015-07-01T06:00:00Z,32.68327,-66.16732,0.1762,-0.0326,249.58333,2013-05-01T00:00:00Z,SVP
118475,2015-07-01T07:00:00Z,32.68109,-66.15332,0.0688,-0.0075,249.58333,2013-05-01T00:00:00Z,SVP
118475,2015-07-01T08:00:00Z,32.6785,-66.15372,0.089,-0.1569,96.583336,2013-05-01T00:00:00Z,SVP
118475,2015-07-01T09:00:00Z,32.67307,-66.14982,0.1078,-0.2042,156.45833,2013-05-01T00:00:00Z,SVP
118475,2015-07-01T10:00:00Z,32.66487,-66.14474,0.1468,-0.3007,70.333336,2013-05-01T00:00:00Z,SVP
118475,2015-07-01T11:00:00Z,32.65474,-66.13973,0.1327,-0.3191,175.79167,2013-05-01T00:00:00Z,SVP
118475,2015-07-01T12:00:00Z,32.64307,-66.14049,-0.1008,-0.4223,200.41666,2013-05-01T00:00:00Z,SVP
118475,2015-07-01T13:00:00Z,32.62853,-66.13917,-0.0338,-0.417,200.41666,2013-05-01T00:00:00Z,SVP
118475,2015-07-01T14:00:00Z,32.61556,-66.14945,-0.0568,-0.4152,137.08333,2013-05-01T00:00:00Z,SVP
118475,2015-07-01T15:00:00Z,32.60201,-66.14696,-0.2958,-0.3622,112.5,2013-05-01T00:00:00Z,SVP
118475,2015-07-01T16:00:00Z,32.59131,-66.15787,-0.2813,-0.2491,179.41666,2013-05-01T00:00:00Z,SVP
118475,2015-07-01T17:00:00Z,32.5829,-66.16993,-0.2503,-0.1824,246.16667,2013-05-01T00:00:00Z,SVP
118475,2015-07-01T18:00:00Z,32.5773,-66.17794,-0.2509,-0.1819,246.16667,2013-05-01T00:00:00Z,SVP
118475,2015-07-01T19:00:00Z,32.57179,-66.18962,-0.3891,-0.1589,140.70834,2013-05-01T00:00:00Z,SVP
118475,2015-07-01T20:00:00Z,32.56775,-66.20736,-0.5211,0.0879,154.66667,2013-05-01T00:00:00Z,SVP
118475,2015-07-01T21:00:00Z,32.57097,-66.21327,-0.1113,0.1769,0.0,2013-05-01T00:00:00Z,SVP
118475,2015-07-01T22:00:00Z,32.576,-66.22187,-0.5458,0.0799,98.416664,2013-05-01T00:00:00Z,SVP
118475,2015-07-01T23:00:00Z,32.57599,-66.23199,-0.112,-0.0114,80.83333,2013-05-01T00:00:00Z,SVP
118475,2015-07-02T00:00:00Z,32.57632,-66.23616,0.0058,0.0965,0.0,2013-05-01T00:00:00Z,SVP
118475,2015-07-02T01:00:00Z,32.57604,-66.23786,-0.046,-0.0297,140.70834,2013-05-01T00:00:00Z,SVP
118475,2015-07-02T02:00:00Z,32.57554,-66.23756,-0.0098,-0.0198,105.458336,2013-05-01T00:00:00Z,SVP
118475,2015-07-02T03:00:00Z,32.575,-66.23812,-0.0443,-0.0543,333.9167,2013-05-01T00:00:00Z,SVP
118475,2015-07-02T04:00:00Z,32.57292,-66.23996,-0.0448,-0.0554,333.9167,2013-05-01T00:00:00Z,SVP
118475,2015-07-02T05:00:00Z,32.57108,-66.24173,-0.0449,-0.0557,333.9167,2013-05-01T00:00:00Z,SVP
118475,2015-07-02T06:00:00Z,32.56912,-66.24297,-0.0356,-0.0661,242.54167,2013-05-01T00:00:00Z,SVP
118475,2015-07-02T07:00:00Z,32.56644,-66.24449,0.0049,-0.1214,260.0833,2013-05-01T00:00:00Z,SVP
118475,2015-07-02T08:00:00Z,32.56285,-66.24422,0.0054,-0.1228,260.0833,2013-05-01T00:00:00Z,SVP
118475,2015-07-02T09:00:00Z,32.55699,-66.24306,0.0473,-0.218,126.58333,2013-05-01T00:00:00Z,SVP
118475,2015-07-02T10:00:00Z,32.5499,-66.2406,0.0455,-0.1683,179.25,2013-05-01T00:00:00Z,SVP
118475,2015-07-02T11:00:00Z,32.54486,-66.23946,0.0418,-0.1663,179.25,2013-05-01T00:00:00Z,SVP
118475,2015-07-02T12:00:00Z,32.53477,-66.24099,-0.1192,-0.3678,172.20833,2013-05-01T00:00:00Z,SVP
118475,2015-07-02T13:00:00Z,32.52296,-66.2451,-0.2111,-0.3773,133.66667,2013-05-01T00:00:00Z,SVP
118475,2015-07-02T14:00:00Z,32.51097,-66.25398,-0.2029,-0.361,137.08333,2013-05-01T00:00:00Z,SVP
118475,2015-07-02T15:00:00Z,32.50001,-66.26111,-0.1551,-0.3183,115.958336,2013-05-01T00:00:00Z,SVP
118475,2015-07-02T16:00:00Z,32.49618,-66.27245,-0.341,-0.1277,126.58333,2013-05-01T00:00:00Z,SVP
118475,2015-07-02T17:00:00Z,32.49282,-66.28447,-0.1933,-0.0217,260.0833,2013-05-01T00:00:00Z,SVP
118475,2015-07-02T18:00:00Z,32.49249,-66.28534,-0.3086,-0.0205,260.0833,2013-05-01T00:00:00Z,SVP
118475,2015-07-02T19:00:00Z,32.49192,-66.30196,-0.2326,-0.0027,123.0,2013-05-01T00:00:00Z,SVP
118475,2015-07-02T20:00:00Z,32.48957,-66.31243,-0.2589,-0.1329,133.66667,2013-05-01T00:00:00Z,SVP
118475,2015-07-02T21:00:00Z,32.48559,-66.32177,-0.0426,-0.0512,56.25,2013-05-01T00:00:00Z,SVP
118475,2015-07-02T22:00:00Z,32.48426,-66.32197,-0.0106,-0.0552,94.958336,2013-05-01T00:00:00Z,SVP
118475,2015-07-02T23:00:00Z,32.48277,-66.32297,-0.0289,-0.0077,94.958336,2013-05-01T00:00:00Z,SVP
118475,2015-07-03T00:00:00Z,32.48161,-66.32662,-0.1905,-0.0729,80.83333,2013-05-01T00:00:00Z,SVP
118475,2015-07-03T01:00:00Z,32.47848,-66.33351,-0.0516,-0.0924,112.5,2013-05-01T00:00:00Z,SVP
118475,2015-07-03T02:00:00Z,32.47544,-66.3343,-0.0693,-0.0991,144.16667,2013-05-01T00:00:00Z,SVP
118475,2015-07-03T03:00:00Z,32.47245,-66.33797,-0.1315,-0.1149,365.70834,2013-05-01T00:00:00Z,SVP
118475,2015-07-03T04:00:00Z,32.46837,-66.34249,-0.1302,-0.1157,365.70834,2013-05-01T00:00:00Z,SVP
118475,2015-07-03T05:00:00Z,32.46398,-66.3464,-0.1283,-0.1164,365.70834,2013-05-01T00:00:00Z,SVP
118475,2015-07-03T06:00:00Z,32.46154,-66.35213,-0.1169,-0.102,235.50002,2013-05-01T00:00:00Z,SVP
118475,2015-07-03T07:00:00Z,32.45831,-66.35696,-0.0685,-0.0793,256.66666,2013-05-01T00:00:00Z,SVP
118475,2015-07-03T08:00:00Z,32.45559,-66.35946,-0.068,-0.078,256.66666,2013-05-01T00:00:00Z,SVP
118475,2015-07-03T09:00:00Z,32.45292,-66.36211,-0.0709,-0.0899,105.458336,2013-05-01T00:00:00Z,SVP
118475,2015-07-03T10:00:00Z,32.44856,-66.365,-0.0532,-0.1397,172.20833,2013-05-01T00:00:00Z,SVP
118475,2015-07-03T11:00:00Z,32.44432,-66.36669,-0.024,-0.1218,77.41667,2013-05-01T00:00:00Z,SVP
118475,2015-07-03T12:00:00Z,32.43963,-66.37052,-0.1171,-0.144,175.79167,2013-05-01T00:00:00Z,SVP
118475,2015-07-03T13:00:00Z,32.43496,-66.37747,-0.2302,-0.1567,133.66667,2013-05-01T00:00:00Z,SVP
118475,2015-07-03T14:00:00Z,32.42862,-66.38771,-0.2936,-0.2287,133.66667,2013-05-01T00:00:00Z,SVP
118475,2015-07-03T15:00:00Z,32.42024,-66.37957,-0.2149,-0.2039,133.66667,2013-05-01T00:00:00Z,SVP
118475,2015-07-03T16:00:00Z,32.41488,-66.38883,-0.2715,-0.2092,98.416664,2013-05-01T00:00:00Z,SVP
118475,2015-07-03T17:00:00Z,32.40881,-66.3961,-0.1909,-0.1577,253.20834,2013-05-01T00:00:00Z,SVP
118475,2015-07-03T18:00:00Z,32.40254,-66.41345,-0.319,-0.1625,253.20834,2013-05-01T00:00:00Z,SVP
118475,2015-07-03T19:00:00Z,32.40032,-66.41139,-0.1844,-0.0978,246.16667,2013-05-01T00:00:00Z,SVP
118475,2015-07-03T20:00:00Z,32.39807,-66.4172,-0.1559,-0.1002,137.08333,2013-05-01T00:00:00Z,SVP
118475,2015-07-03T21:00:00Z,32.39485,-66.42386,-0.1549,-0.0486,77.41667,2013-05-01T00:00:00Z,SVP
118475,2015-07-03T22:00:00Z,32.39321,-66.42929,-0.1022,-0.0394,154.66667,2013-05-01T00:00:00Z,SVP
