ID,time,latitude,longitude,ve,vn,gap,drogue_lost_date,typebuoy
,UTC,degrees_north,degrees_east,m/s,m/s,seconds,UTC,
116352,2015-05-11T01:00:00Z,-28.55828,-47.40981,-0.2237,-0.119,119.54167,2015-09-14T00:00:00Z,SVP
116352,2015-05-11T02:00:00Z,-28.56227,-47.41826,-0.2188,-0.118,316.3333,2015-09-14T00:00:00Z,SVP
116352,2015-05-11T03:00:00Z,-28.56642,-47.42609,-0.2187,-0.1178,316.3333,2015-09-14T00:00:00Z,SVP
116352,2015-05-11T04:00:00Z,-28.57059,-47.43433,-0.175,-0.1224,256.66666,2015-09-14T00:00:00Z,SVP
116352,2015-05-11T05:00:00Z,-28.57338,-47.44187,-0.1654,-0.1279,256.66666,2015-09-14T00:00:00Z,SVP
116352,2015-05-11T06:00:00Z,-28.5782,-47.44501,-0.0625,-0.1503,414.9167,2015-09-14T00:00:00Z,SVP
116352,2015-05-11T07:00:00Z,-28.58345,-47.4471,-0.0618,-0.1501,414.9167,2015-09-14T00:00:00Z,SVP
116352,2015-05-11T08:00:00Z,-28.58871,-47.44985,-0.0512,-0.1568,70.333336,2015-09-14T00:00:00Z,SVP
116352,2015-05-11T09:00:00Z,-28.59231,-47.44986,0.0063,-0.0908,207.45834,2015-09-14T00:00:00Z,SVP
116352,2015-05-11T10:00:00Z,-28.59651,-47.45212,0.038,-0.0384,291.75003,2015-09-14T00:00:00Z,SVP
116352,2015-05-11T11:00:00Z,-28.59696,-47.44892,0.0278,-0.0389,291.75003,2015-09-14T00:00:00Z,SVP
116352,2015-05-11T12:00:00Z,-28.59704,-47.4474,0.0532,0.0871,126.58333,2015-09-14T00:00:00Z,SVP
116352,2015-05-11T13:00:00Z,-28.59369,-47.45845,-0.3125,0.0904,1244.5416,2015-09-14T00:00:00Z,SVP
116352,2015-05-11T14:00:00Z,-28.59337,-47.47407,-0.3574,0.0523,1244.5416,2015-09-14T00:00:00Z,SVP
116352,2015-05-11T15:00:00Z,-28.59182,-47.48751,-0.3581,0.0516,1244.5416,2015-09-14T00:00:00Z,SVP
116352,2015-05-11T16:00:00Z,-28.59011,-47.50075,-0.3582,0.0517,1244.5416,2015-09-14T00:00:00Z,SVP
116352,2015-05-11T17:00:00Z,-28.5882,-47.51383,-0.358,0.0525,1244.5416,2015-09-14T00:00:00Z,SVP
116352,2015-05-11T18:00:00Z,-28.57976,-47.52663,-0.3574,0.0875,1244.5416,2015-09-14T00:00:00Z,SVP
116352,2015-05-11T19:00:00Z,-28.5765,-47.52965,-0.3182,0.0889,1244.5416,2015-09-14T00:00:00Z,SVP
116352,2015-05-11T20:00:00Z,-28.57303,-47.54065,-0.3165,0.0906,1244.5416,2015-09-14T00:00:00Z,SVP
116352,2015-05-11T21:00:00Z,-28.56942,-47.55174,-0.4844,-0.1155,492.16663,2015-09-14T00:00:00Z,SVP
116352,2015-05-11T22:00:00Z,-28.57302,-47.57052,-0.4791,-0.1166,492.16663,2015-09-14T00:00:00Z,SVP
116352,2015-05-11T23:00:00Z,-28.5764,-47.58927,-0.4695,-0.1198,492.16663,2015-09-14T00:00:00Z,SVP
116352,2015-05-12T00:00:00Z,-28.57948,-47.60808,-0.4331,-0.1302,492.16663,2015-09-14T00:00:00Z,SVP
116352,2015-05-12T01:00:00Z,-28.58501,-47.62349,-0.4094,-0.1697,256.66666,2015-09-14T00:00:00Z,SVP
116352,2015-05-12T02:00:00Z,-28.59209,-47.63849,-0.3683,-0.3129,907.0417,2015-09-14T00:00:00Z,SVP
116352,2015-05-12T03:00:00Z,-28.60336,-47.65127,-0.3623,-0.3141,907.0417,2015-09-14T00:00:00Z,SVP
116352,2015-05-12T04:00:00Z,-28.61417,-47.66418,-0.3594,-0.3142,907.0417,2015-09-14T00:00:00Z,SVP
116352,2015-05-12T05:00:00Z,-28.62477,-47.67721,-0.3582,-0.3142,907.0417,2015-09-14T00:00:00Z,SVP
116352,2015-05-12T06:00:00Z,-28.63529,-47.69048,-0.3583,-0.3141,907.0417,2015-09-14T00:00:00Z,SVP
116352,2015-05-12T07:00:00Z,-28.64586,-47.70419,-0.36,-0.3139,907.0417,2015-09-14T00:00:00Z,SVP
116352,2015-05-12T08:00:00Z,-28.65636,-47.71832,-0.2111,-0.3092,200.41666,2015-09-14T00:00:00Z,SVP
116352,2015-05-12T09:00:00Z,-28.66441,-47.71693,-0.2983,-0.3078,200.41666,2015-09-14T00:00:00Z,SVP
116352,2015-05-12T10:00:00Z,-28.67352,-47.72066,-0.0441,-0.2601,337.5,2015-09-14T00:00:00Z,SVP
116352,2015-05-12T11:00:00Z,-28.68211,-47.73993,-0.2255,-0.2602,337.5,2015-09-14T00:00:00Z,SVP
116352,2015-05-12T12:00:00Z,-28.68983,-47.72613,-0.0815,-0.2367,102.0,2015-09-14T00:00:00Z,SVP
116352,2015-05-12T13:00:00Z,-28.69465,-47.734,-0.1006,-0.0697,147.58333,2015-09-14T00:00:00Z,SVP
116352,2015-05-12T14:00:00Z,-28.69674,-47.73638,-0.1041,-0.0334,625.7917,2015-09-14T00:00:00Z,SVP
116352,2015-05-12T15:00:00Z,-28.69778,-47.73986,-0.1058,-0.0329,625.7917,2015-09-14T00:00:00Z,SVP
116352,2015-05-12T16:00:00Z,-28.69908,-47.74388,-0.1048,-0.0327,625.7917,2015-09-14T00:00:00Z,SVP
116352,2015-05-12T17:00:00Z,-28.7006,-47.74807,-0.1018,-0.0324,625.7917,2015-09-14T00:00:00Z,SVP
116352,2015-05-12T18:00:00Z,-28.69856,-47.75218,-0.0992,0.0998,428.8333,2015-09-14T00:00:00Z,SVP
116352,2015-05-12T19:00:00Z,-28.69247,-47.75565,-0.0991,0.1354,428.8333,2015-09-14T00:00:00Z,SVP
116352,2015-05-12T20:00:00Z,-28.68603,-47.75872,-0.0983,0.0583,428.8333,2015-09-14T00:00:00Z,SVP
116352,2015-05-12T21:00:00Z,-28.6838,-47.76622,-0.2096,0.1279,256.66666,2015-09-14T00:00:00Z,SVP
116352,2015-05-12T22:00:00Z,-28.68855,-47.77696,-0.3915,0.1597,288.2917,2015-09-14T00:00:00Z,SVP
116352,2015-05-12T23:00:00Z,-28.67821,-47.79402,-0.3728,0.0972,288.2917,2015-09-14T00:00:00Z,SVP
116352,2015-05-13T00:00:00Z,-28.67199,-47.80772,-0.3051,-0.0331,123.0,2015-09-14T00:00:00Z,SVP
116352,2015-05-13T01:00:00Z,-28.67371,-47.81892,-0.232,-0.0596,137.08333,2015-09-14T00:00:00Z,SVP
116352,2015-05-13T02:00:00Z,-28.67825,-47.82758,-0.2634,-0.3,485.08334,2015-09-14T00:00:00Z,SVP
116352,2015-05-13T03:00:00Z,-28.68829,-47.83788,-0.2641,-0.3001,485.08334,2015-09-14T00:00:00Z,SVP
116352,2015-05-13T04:00:00Z,-28.69777,-47.84842,-0.265,-0.3012,485.08334,2015-09-14T00:00:00Z,SVP
116352,2015-05-13T05:00:00Z,-28.70688,-47.87697,-0.0446,-0.3233,411.2917,2015-09-14T00:00:00Z,SVP
116352,2015-05-13T06:00:00Z,-28.71809,-47.87845,-0.0454,-0.3235,411.2917,2015-09-14T00:00:00Z,SVP
116352,2015-05-13T07:00:00Z,-28.72868,-47.88041,-0.0389,-0.3238,411.2917,2015-09-14T00:00:00Z,SVP
116352,2015-05-13T08:00:00Z,-28.73892,-47.88059,0.0268,-0.3319,182.83333,2015-09-14T00:00:00Z,SVP
116352,2015-05-13T09:00:00Z,-28.7484,-47.87977,-0.0275,-0.2412,66.75,2015-09-14T00:00:00Z,SVP
116352,2015-05-13T10:00:00Z,-28.75421,-47.88429,-0.1685,-0.1259,179.25,2015-09-14T00:00:00Z,SVP
116352,2015-05-13T11:00:00Z,-28.75694,-47.88559,0.0966,-0.0643,109.041664,2015-09-14T00:00:00Z,SVP
116352,2015-05-13T12:00:00Z,-28.7567,-47.88231,-0.0106,0.0209,137.08333,2015-09-14T00:00:00Z,SVP
116352,2015-05-13T13:00:00Z,-28.7584,-47.88552,-0.2132,-0.0129,115.958336,2015-09-14T00:00:00Z,SVP
116352,2015-05-13T14:00:00Z,-28.75237,-47.89461,-0.2109,-0.0789,555.4583,2015-09-14T00:00:00Z,SVP
116352,2015-05-13T15:00:00Z,-28.75934,-47.90139,-0.2098,-0.0326,555.4583,2015-09-14T00:00:00Z,SVP
116352,2015-05-13T16:00:00Z,-28.76036,-47.90906,-0.2093,-0.0334,555.4583,2015-09-14T00:00:00Z,SVP
116352,2015-05-13T17:00:00Z,-28.76038,-47.91703,-0.2092,-0.0767,555.4583,2015-09-14T00:00:00Z,SVP
116352,2015-05-13T18:00:00Z,-28.7621,-47.92028,-0.0703,-0.0797,249.58333,2015-09-14T00:00:00Z,SVP
116352,2015-05-13T19:00:00Z,-28.76638,-47.90807,-0.5305,0.0204,137.08333,2015-09-14T00:00:00Z,SVP
116352,2015-05-13T20:00:00Z,-28.76152,-47.92692,-0.3841,-0.0689,260.0833,2015-09-14T00:00:00Z,SVP
116352,2015-05-13T21:00:00Z,-28.76397,-47.94715,-0.5165,-0.0705,260.0833,2015-09-14T00:00:00Z,SVP
116352,2015-05-13T22:00:00Z,-28.7654,-47.96191,-0.3154,-0.0742,407.83334,2015-09-14T00:00:00Z,SVP
116352,2015-05-13T23:00:00Z,-28.76808,-47.96916,-0.36,-0.074,407.83334,2015-09-14T00:00:00Z,SVP
116352,2015-05-14T00:00:00Z,-28.77104,-47.98131,-0.3648,-0.073,407.83334,2015-09-14T00:00:00Z,SVP
